id,store,storeZip,storeName,storeAddress,name,brand,size,category,price,lastChecked,notes
united-79015-0073,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Flour Tortillas,United / store brand,10 ct burrito size,Bakery,2.65,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0074,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Corn Tortillas,United / store brand,30 ct,Bakery,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0075,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Bagels,United / store brand,6 ct plain,Bakery,2.77,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0076,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",English Muffins,United / store brand,6 ct,Bakery,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0077,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Dinner Rolls,United / store brand,12 ct,Bakery,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0078,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Donuts,United / store brand,6 ct glazed,Bakery,5.12,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0079,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Muffins,United / store brand,4 ct,Bakery,5.68,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0080,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cake Mix,United / store brand,15.25 oz,Bakery,1.49,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0081,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",All Purpose Flour,United / store brand,5 lb,Pantry,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0082,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Granulated Sugar,United / store brand,4 lb,Pantry,3.73,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0083,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Brown Sugar,United / store brand,2 lb,Pantry,2.54,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0084,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Powdered Sugar,United / store brand,2 lb,Pantry,2.54,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0085,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Vegetable Oil,United / store brand,48 fl oz,Pantry,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0086,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Olive Oil,United / store brand,17 fl oz,Pantry,6.8,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0087,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canola Oil,United / store brand,48 fl oz,Pantry,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0088,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",White Rice,United / store brand,5 lb,Pantry,3.84,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0089,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Jasmine Rice,United / store brand,5 lb,Pantry,6.8,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0090,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pinto Beans Dry,United / store brand,2 lb,Pantry,2.77,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0091,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Black Beans Dry,United / store brand,2 lb,Pantry,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0092,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pasta Spaghetti,United / store brand,16 oz,Pantry,1.35,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0093,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pasta Penne,United / store brand,16 oz,Pantry,1.35,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0094,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Macaroni & Cheese,United / store brand,7.25 oz,Pantry,0.75,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0095,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Peanut Butter,United / store brand,40 oz,Pantry,5.34,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0096,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Grape Jelly,United / store brand,30 oz,Pantry,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0097,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Honey,United / store brand,32 oz,Pantry,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0098,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pancake Syrup,United / store brand,24 fl oz,Pantry,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0099,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pancake Mix,United / store brand,32 oz,Pantry,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0100,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Instant Mashed Potatoes,United / store brand,13.75 oz,Pantry,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0101,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chicken Broth,United / store brand,32 oz,Pantry,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0102,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Beef Broth,United / store brand,32 oz,Pantry,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0103,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Bread Crumbs,United / store brand,15 oz,Pantry,2.21,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0104,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Taco Shells,United / store brand,12 ct,Pantry,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0105,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Taco Seasoning,United / store brand,1 oz,Pantry,0.64,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0106,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Salsa,United / store brand,24 oz,Pantry,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0107,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Marinara Sauce,United / store brand,24 oz,Pantry,2.09,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0108,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Alfredo Sauce,United / store brand,15 oz,Pantry,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0109,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Ranch Dressing,United / store brand,16 fl oz,Pantry,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0110,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Italian Dressing,United / store brand,16 fl oz,Pantry,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0111,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Ketchup,United / store brand,38 oz,Pantry,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0112,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Mustard,United / store brand,20 oz,Pantry,1.42,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0113,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Mayonnaise,United / store brand,30 fl oz,Pantry,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0114,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",BBQ Sauce,United / store brand,18 oz,Pantry,1.49,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0115,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pickles,United / store brand,24 oz dill chips,Pantry,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0116,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Relish,United / store brand,12 fl oz,Pantry,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0117,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canned Corn,United / store brand,15.25 oz,Canned Goods,0.82,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0118,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canned Green Beans,United / store brand,14.5 oz,Canned Goods,0.82,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0119,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canned Peas,United / store brand,15 oz,Canned Goods,0.95,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0120,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canned Black Beans,United / store brand,15 oz,Canned Goods,0.97,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0121,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canned Pinto Beans,United / store brand,15 oz,Canned Goods,0.97,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0122,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canned Kidney Beans,United / store brand,15 oz,Canned Goods,1.09,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0123,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Diced Tomatoes,United / store brand,14.5 oz,Canned Goods,1.18,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0124,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Tomato Sauce,United / store brand,8 oz,Canned Goods,0.64,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0125,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Tomato Paste,United / store brand,6 oz,Canned Goods,0.91,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0126,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cream of Chicken Soup,United / store brand,10.5 oz,Canned Goods,0.97,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0127,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cream of Mushroom Soup,United / store brand,10.5 oz,Canned Goods,0.97,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0128,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chicken Noodle Soup,United / store brand,10.5 oz,Canned Goods,1.09,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0129,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chunk Light Tuna,United / store brand,5 oz,Canned Goods,1.18,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0130,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Canned Chicken Breast,United / store brand,12.5 oz,Canned Goods,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0131,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Mandarin Oranges,United / store brand,15 oz,Canned Goods,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0132,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Fruit Cocktail,United / store brand,15 oz,Canned Goods,1.76,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0133,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Applesauce,United / store brand,46 oz,Canned Goods,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0134,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cheerios,General Mills,18 oz,Breakfast,6.24,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0135,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Honey Nut Oats Cereal,United / store brand,18 oz,Breakfast,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0136,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frosted Flakes,United / store brand,26.8 oz,Breakfast,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0137,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Raisin Bran,United / store brand,18.7 oz,Breakfast,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0138,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Instant Oatmeal,United / store brand,20 ct variety,Breakfast,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0139,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Old Fashioned Oats,United / store brand,42 oz,Breakfast,5.12,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0140,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Granola Bars,United / store brand,24 ct,Breakfast,5.45,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0141,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Breakfast Biscuits,United / store brand,10 ct,Breakfast,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0142,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pop Tarts,Kellogg's,12 ct,Breakfast,5.12,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0143,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Waffles,United / store brand,24 ct,Breakfast,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0144,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Mixed Vegetables,United / store brand,12 oz,Frozen,1.4,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0145,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Broccoli Florets,United / store brand,12 oz,Frozen,1.49,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0146,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Corn,United / store brand,12 oz,Frozen,1.4,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0147,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Green Beans,United / store brand,12 oz,Frozen,1.4,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0148,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Strawberries,United / store brand,32 oz,Frozen,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0149,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Blueberries,United / store brand,32 oz,Frozen,9.04,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0150,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Pizza,United / store brand,rising crust pepperoni,Frozen,5.68,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0151,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chicken Nuggets,United / store brand,29 oz,Frozen,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0152,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",French Fries,United / store brand,32 oz,Frozen,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0153,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Ice Cream,United / store brand,48 fl oz vanilla,Frozen,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0154,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Popsicles,United / store brand,18 ct,Frozen,4.56,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0155,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Burritos,El Monterey,8 ct,Frozen,6.8,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0156,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Lasagna,Stouffer's,90 oz,Frozen,16.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0157,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Frozen Dinner,United / store brand,single serve,Frozen,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0158,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Garlic Bread,United / store brand,16 oz,Frozen,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0159,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Potato Chips,United / store brand,8 oz,Snacks,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0160,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Tortilla Chips,United / store brand,13 oz,Snacks,2.61,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0161,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Pretzels,United / store brand,16 oz,Snacks,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0162,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Crackers,United / store brand,13.7 oz,Snacks,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0163,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Saltine Crackers,United / store brand,16 oz,Snacks,2.32,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0164,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Fruit Snacks,United / store brand,40 ct,Snacks,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0165,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cheese Crackers,United / store brand,12.4 oz,Snacks,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0166,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Cookies Chocolate Sandwich,United / store brand,25.5 oz,Snacks,3.44,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0167,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Chocolate Chip Cookies,United / store brand,13 oz,Snacks,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0168,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Popcorn,United / store brand,24 ct microwave,Snacks,7.36,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0169,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Trail Mix,United / store brand,26 oz,Snacks,7.92,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0170,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Beef Jerky,United / store brand,10 oz,Snacks,12.4,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
